===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
450,,450,2019-11-15 11:30:00,85.38984206092144,85.82748931522,85.3120381046017,85.62325392988068,8236700.0,0.0,TestStrategy,450,737378.4791666666,Broker,450,765822.9063521937,1022692.6681418357,BuySell,450,,,Trades - Net Profit/Loss,450,,,DrawDown,450,1.2118837617333338,2.4873855750806046
451,,451,2019-11-15 14:00:00,85.5843519517208,85.69133239166045,85.49682250086109,85.6427049189606,5563900.0,0.0,TestStrategy,451,737378.5833333334,Broker,451,765822.9063521937,1022751.0211090755,BuySell,451,,,Trades - Net Profit/Loss,451,,,DrawDown,451,1.20624709307411,2.4873855750806046
452,,452,2019-11-15 15:00:00,85.65243041350057,85.68160689712047,85.45792052270122,85.48709700632112,8801700.0,0.0,TestStrategy,452,737378.625,Broker,452,765822.9063521937,1022284.197371157,BuySell,452,,,Trades - Net Profit/Loss,452,,,DrawDown,452,1.2513404423479122,2.4873855750806046
453,,453,2019-11-18 10:30:00,85.46764601724118,85.99282272239948,85.27313612644183,85.68160689712047,10819400.0,0.0,TestStrategy,453,737381.4375,Broker,453,765822.9063521937,1022867.7270435551,BuySell,453,,,Trades - Net Profit/Loss,453,,,DrawDown,453,1.1949737557556621,2.4873855750806046
454,,454,2019-11-18 11:30:00,85.69133239166045,86.03172470055932,85.68160689712047,85.98309722785949,6717800.0,0.0,TestStrategy,454,737381.4791666666,Broker,454,765822.9063521937,1023772.1980357722,BuySell,454,,,Trades - Net Profit/Loss,454,,,DrawDown,454,1.1076053915376753,2.4873855750806046
455,,455,2019-11-18 14:00:00,85.95392074423958,86.5374504166377,85.82748931522,86.42074448215807,9460700.0,0.0,TestStrategy,455,737381.5833333334,Broker,455,765822.9063521937,1025085.1397986679,BuySell,455,,,Trades - Net Profit/Loss,455,,,DrawDown,455,0.9807803467051215,2.4873855750806046
456,,456,2019-11-18 15:00:00,86.43046997669805,86.5374504166377,86.17760711865887,86.27486206405854,7482900.0,0.0,TestStrategy,456,737381.625,Broker,456,765822.9063521937,1024647.4925443693,BuySell,456,,,Trades - Net Profit/Loss,456,,,DrawDown,456,1.023055361649306,2.4873855750806046
457,,457,2019-11-19 10:30:00,85.87611678791984,86.56662690025759,85.87611678791984,86.30403854767845,10284700.0,0.0,TestStrategy,457,737382.4375,Broker,457,765822.9063521937,1024735.021995229,BuySell,457,,,Trades - Net Profit/Loss,457,,,DrawDown,457,1.014600358660476,2.4873855750806046
458,,458,2019-11-19 11:30:00,86.2943130531385,86.6541563511173,86.24568558043865,86.2943130531385,6577000.0,0.0,TestStrategy,458,737382.4791666666,Broker,458,765822.9063521937,1024705.8455116092,BuySell,458,,,Trades - Net Profit/Loss,458,,,DrawDown,458,1.017418692990071,2.4873855750806046
459,,459,2019-11-19 14:00:00,86.30403854767845,86.37211700945824,86.14843063503896,86.25541107497861,5152100.0,0.0,TestStrategy,459,737382.5833333334,Broker,459,765822.9063521937,1024589.1395771295,BuySell,459,,,Trades - Net Profit/Loss,459,,,DrawDown,459,1.02869203030853,2.4873855750806046
460,,460,2019-11-19 15:00:00,86.24568558043865,86.47909744939788,86.11925415141906,86.44992096577798,8189000.0,0.0,TestStrategy,460,737382.625,Broker,460,765822.9063521937,1025172.6692495276,BuySell,460,,,Trades - Net Profit/Loss,460,,,DrawDown,460,0.9723253437162801,2.4873855750806046
461,,461,2019-11-20 10:30:00,86.14843063503896,86.3526660203783,85.53572447902096,85.7983128316001,13410800.0,0.0,TestStrategy,461,737383.4375,Broker,461,765822.9063521937,1023217.8448469939,BuySell,461,,,Trades - Net Profit/Loss,461,,,DrawDown,461,1.161153743800319,2.4873855750806046
462,,462,2019-11-20 11:30:00,85.7983128316001,86.10952865687909,85.69133239166045,85.82748931522,5712500.0,0.0,TestStrategy,462,737383.4791666666,Broker,462,765822.9063521937,1023305.3742978537,BuySell,462,,,Trades - Net Profit/Loss,462,,,DrawDown,462,1.1526987408114775,2.4873855750806046
463,,463,2019-11-20 14:00:00,85.77886184252016,85.87611678791984,85.68160689712047,85.86639129337988,5227500.0,0.0,TestStrategy,463,737383.5833333334,Broker,463,765822.9063521937,1023422.0802323333,BuySell,463,,,Trades - Net Profit/Loss,463,,,DrawDown,463,1.1414254034930298,2.4873855750806046
464,,464,2019-11-20 15:00:00,85.86639129337988,85.87611678791984,85.5843519517208,85.63297942442064,8878300.0,0.0,TestStrategy,464,737383.625,Broker,464,765822.9063521937,1022721.8446254556,BuySell,464,,,Trades - Net Profit/Loss,464,,,DrawDown,464,1.2090654274037276,2.4873855750806046
465,,465,2019-11-21 10:30:00,85.3120381046017,85.3120381046017,84.36866513422476,84.59235150864404,28227200.0,0.0,TestStrategy,465,737384.4375,Broker,465,765822.9063521937,1019599.9608781259,BuySell,465,,,Trades - Net Profit/Loss,465,,,DrawDown,465,1.5106272006722437,2.4873855750806046
466,,466,2019-11-21 11:30:00,84.60207700318401,84.66042997042382,84.2325082106652,84.300586672445,12356400.0,0.0,TestStrategy,466,737384.4791666666,Broker,466,765822.9063521937,1018724.6663695286,BuySell,466,,,Trades - Net Profit/Loss,466,,,DrawDown,466,1.5951772305606242,2.4873855750806046
467,,467,2019-11-21 14:00:00,84.29086117790501,84.44646909054451,84.19360623250533,84.27141018882509,12415100.0,0.0,TestStrategy,467,737384.5833333334,Broker,467,765822.9063521937,1018637.1369186689,BuySell,467,,,Trades - Net Profit/Loss,467,,,DrawDown,467,1.6036322335494657,2.4873855750806046
468,,468,2019-11-21 15:00:00,84.24223370520518,84.26168469428511,83.65870403280708,83.96991985808607,22739600.0,0.0,TestStrategy,468,737384.625,Broker,468,765822.9063521937,1017732.6659264519,BuySell,468,,,Trades - Net Profit/Loss,468,,,DrawDown,468,1.6910005977674412,2.4873855750806046
469,,469,2019-11-22 10:30:00,84.04772381440581,84.55344953048417,83.95046886900613,84.0185473307859,16816300.0,0.0,TestStrategy,469,737385.4375,Broker,469,765822.9063521937,1017878.5483445514,BuySell,469,,,Trades - Net Profit/Loss,469,,,DrawDown,469,1.6769089261193872,2.4873855750806046
470,,470,2019-11-22 11:30:00,84.00882183624594,84.00882183624594,82.72505655697013,83.04599787678909,20426500.0,0.0,TestStrategy,470,737385.4791666666,Broker,470,765822.9063521937,1014960.8999825609,BuySell,470,,,Trades - Net Profit/Loss,470,,,DrawDown,470,1.9587423590806254,2.4873855750806046
471,,471,2019-11-22 14:00:00,83.0362723822491,83.27940974574831,82.77368402966997,82.90984095322952,13719400.0,0.0,TestStrategy,471,737385.5833333334,Broker,471,765822.9063521937,1014552.4292118822,BuySell,471,,,Trades - Net Profit/Loss,471,,,DrawDown,471,1.9981990396952038,2.4873855750806046
472,,472,2019-11-22 15:00:00,82.87093897506965,82.90984095322952,82.3652132589913,82.55972314979067,23784500.0,0.0,TestStrategy,472,737385.625,Broker,472,765822.9063521937,1013502.0758015657,BuySell,472,,,Trades - Net Profit/Loss,472,,,DrawDown,472,2.0996590755612448,2.4873855750806046
473,,473,2019-11-25 10:30:00,82.76395853512999,83.04599787678909,82.0248209500924,82.55972314979067,23613900.0,0.0,TestStrategy,473,737388.4375,Broker,473,765822.9063521937,1013502.0758015657,BuySell,473,,,Trades - Net Profit/Loss,473,,,DrawDown,473,2.0996590755612448,2.4873855750806046
474,,474,2019-11-25 11:30:00,82.55972314979067,82.71533106243015,82.44301721531104,82.44301721531104,10641200.0,0.0,TestStrategy,474,737388.4791666666,Broker,474,765822.9063521937,1013151.9579981267,BuySell,474,,,Trades - Net Profit/Loss,474,,,DrawDown,474,2.133479087516599,2.4873855750806046
475,,475,2019-11-25 14:00:00,82.45274270985102,82.64725260065039,82.42356622623112,82.64725260065039,8706100.0,0.0,TestStrategy,475,737388.5833333334,Broker,475,765822.9063521937,1013764.6641541448,BuySell,475,,,Trades - Net Profit/Loss,475,,,DrawDown,475,2.0742940665947316,2.4873855750806046
476,,476,2019-11-25 15:00:00,82.63752710611041,83.22105677850851,82.54999765525069,83.15297831672873,11691500.0,0.0,TestStrategy,476,737388.625,Broker,476,765822.9063521937,1015281.8413023798,BuySell,476,,,Trades - Net Profit/Loss,476,,,DrawDown,476,1.9277406814548885,2.4873855750806046
477,,477,2019-11-26 10:30:00,83.63925304372714,83.64897853826712,82.74450754605006,82.83203699690978,12570400.0,0.0,TestStrategy,477,737389.4375,Broker,477,765822.9063521937,1014319.017342923,BuySell,477,,,Trades - Net Profit/Loss,477,,,DrawDown,477,2.0207457143320995,2.4873855750806046
478,,478,2019-11-26 11:30:00,82.81258600782984,83.11407633856886,82.64725260065039,83.08489985494896,8104500.0,0.0,TestStrategy,478,737389.4791666666,Broker,478,765822.9063521937,1015077.6059170405,BuySell,478,,,Trades - Net Profit/Loss,478,,,DrawDown,478,1.9474690217621777,2.4873855750806046
479,,479,2019-11-26 14:00:00,83.1043508440289,83.29886073482827,83.0362723822491,83.11407633856886,7321200.0,0.0,TestStrategy,479,737389.5833333334,Broker,479,765822.9063521937,1015165.1353679002,BuySell,479,,,Trades - Net Profit/Loss,479,,,DrawDown,479,1.9390140187733362,2.4873855750806046
480,,480,2019-11-26 15:00:00,83.05572337132907,83.38639018568797,82.74450754605006,83.05572337132907,22932200.0,0.0,TestStrategy,480,737389.625,Broker,480,765822.9063521937,1014990.0764661808,BuySell,480,,,Trades - Net Profit/Loss,480,,,DrawDown,480,1.955924024751008,2.4873855750806046
481,,481,2019-11-27 10:30:00,83.01682139316917,83.01682139316917,82.35548776445134,82.61807611703048,10943300.0,0.0,TestStrategy,481,737390.4375,Broker,481,765822.9063521937,1013677.1347032851,BuySell,481,,,Trades - Net Profit/Loss,481,,,DrawDown,481,2.082749069583573,2.4873855750806046
482,,482,2019-11-27 11:30:00,82.61807611703048,82.63752710611041,82.29713479721151,82.61807611703048,9946400.0,0.0,TestStrategy,482,737390.4791666666,Broker,482,765822.9063521937,1013677.1347032851,BuySell,482,,,Trades - Net Profit/Loss,482,,,DrawDown,482,2.082749069583573,2.4873855750806046
483,,483,2019-11-27 14:00:00,82.61807611703048,82.6764290842703,82.3360367753714,82.35548776445134,10126600.0,0.0,TestStrategy,483,737390.5833333334,Broker,483,765822.9063521937,1012889.3696455477,BuySell,483,,,Trades - Net Profit/Loss,483,,,DrawDown,483,2.158844096483101,2.4873855750806046
484,,484,2019-11-27 15:00:00,82.35548776445134,82.61807611703048,82.31658578629147,82.5791741388706,8409400.0,0.0,TestStrategy,484,737390.625,Broker,484,765822.9063521937,1013560.4287688055,BuySell,484,,,Trades - Net Profit/Loss,484,,,DrawDown,484,2.094022406902021,2.4873855750806046
485,,485,2019-11-28 10:30:00,82.66670358973032,82.81258600782984,82.32631128083143,82.38466424807122,10164100.0,0.0,TestStrategy,485,737391.4375,Broker,485,765822.9063521937,1012976.8990964073,BuySell,485,,,Trades - Net Profit/Loss,485,,,DrawDown,485,2.1503890934942707,2.4873855750806046
486,,486,2019-11-28 11:30:00,82.38466424807122,82.56944864433063,82.3360367753714,82.42356622623112,5450200.0,0.0,TestStrategy,486,737391.4791666666,Broker,486,765822.9063521937,1013093.6050308871,BuySell,486,,,Trades - Net Profit/Loss,486,,,DrawDown,486,2.1391157561758116,2.4873855750806046
487,,487,2019-11-28 14:00:00,82.40411523715119,82.42356622623112,82.14152688457202,82.151252379112,7931900.0,0.0,TestStrategy,487,737391.5833333334,Broker,487,765822.9063521937,1012276.6634895296,BuySell,487,,,Trades - Net Profit/Loss,487,,,DrawDown,487,2.2180291174049684,2.4873855750806046
488,,488,2019-11-28 15:00:00,82.16097787365196,82.20960534635181,81.91784051015276,82.08317391733222,12263400.0,0.0,TestStrategy,488,737391.625,Broker,488,765822.9063521937,1012072.4281041904,BuySell,488,,,Trades - Net Profit/Loss,488,,,DrawDown,488,2.237757457712246,2.4873855750806046
489,,489,2019-11-29 10:30:00,82.07344842279225,82.40411523715119,81.74278160843333,81.75250710297331,13609800.0,0.0,TestStrategy,489,737392.4375,Broker,489,765822.9063521937,1011080.4276611137,BuySell,489,,,Trades - Net Profit/Loss,489,,,DrawDown,489,2.3335808249190633,2.4873855750806046
490,,490,2019-11-29 11:30:00,81.75250710297331,81.86921303745292,80.94529105615594,80.99391852885577,15457900.0,0.0,TestStrategy,490,737392.4791666666,Broker,490,765822.9063521937,1008804.661938761,BuySell,490,,,Trades - Net Profit/Loss,490,,,DrawDown,490,2.553410902628839,2.553410902628839
491,,491,2019-11-29 14:00:00,81.00364402339575,81.05227149609559,80.42983984553761,81.04254600155562,16597700.0,0.0,TestStrategy,491,737392.5833333334,Broker,491,765822.9063521937,1008950.5443568606,BuySell,491,,,Trades - Net Profit/Loss,491,,,DrawDown,491,2.539319230980774,2.553410902628839
492,,492,2019-11-29 15:00:00,81.07172248517553,81.4412912776943,80.75078116535656,81.3245853432147,11429000.0,0.0,TestStrategy,492,737392.625,Broker,492,765822.9063521937,1009796.6623818377,BuySell,492,,,Trades - Net Profit/Loss,492,,,DrawDown,492,2.457587535422022,2.553410902628839
493,,493,2019-12-02 10:30:00,81.39266380499447,81.65525215757361,81.3245853432147,81.51909523401405,13258700.0,0.0,TestStrategy,493,737395.4375,Broker,493,765822.9063521937,1010380.1920542358,BuySell,493,,,Trades - Net Profit/Loss,493,,,DrawDown,493,2.401220848829772,2.553410902628839
494,,494,2019-12-02 11:30:00,81.53854622309399,81.65525215757361,81.36348732137456,81.40238929953443,7313600.0,0.0,TestStrategy,494,737395.4791666666,Broker,494,765822.9063521937,1010030.074250797,BuySell,494,,,Trades - Net Profit/Loss,494,,,DrawDown,494,2.4350408607851155,2.553410902628839
495,,495,2019-12-02 14:00:00,81.40238929953443,81.4412912776943,80.91611457253603,80.98419303431581,8513600.0,0.0,TestStrategy,495,737395.5833333334,Broker,495,765822.9063521937,1008775.4854551412,BuySell,495,,,Trades - Net Profit/Loss,495,,,DrawDown,495,2.5562292369584454,2.5562292369584454
496,,496,2019-12-02 15:00:00,80.97446753977584,81.02309501247568,80.73133017627663,81.00364402339575,9515100.0,0.0,TestStrategy,496,737395.625,Broker,496,765822.9063521937,1008833.838422381,BuySell,496,,,Trades - Net Profit/Loss,496,,,DrawDown,496,2.5505925682992214,2.5562292369584454
497,,497,2019-12-03 10:30:00,80.8966635834561,81.30513435413475,80.5270947909373,81.18842841965514,14431400.0,0.0,TestStrategy,497,737396.4375,Broker,497,765822.9063521937,1009388.1916111591,BuySell,497,,,Trades - Net Profit/Loss,497,,,DrawDown,497,2.4970442160365893,2.5562292369584454
498,,498,2019-12-03 11:30:00,81.17870292511518,81.92756600469272,81.01336951793571,81.86921303745292,10051200.0,0.0,TestStrategy,498,737396.4791666666,Broker,498,765822.9063521937,1011430.5454645525,BuySell,498,,,Trades - Net Profit/Loss,498,,,DrawDown,498,2.29976081296372,2.5562292369584454
499,,499,2019-12-03 14:00:00,81.88866402653285,81.9081150156128,81.54827171763395,81.67470314665356,6546800.0,0.0,TestStrategy,499,737396.5833333334,Broker,499,765822.9063521937,1010847.0157921544,BuySell,499,,,Trades - Net Profit/Loss,499,,,DrawDown,499,2.35612749955597,2.5562292369584454
500,,500,2019-12-03 15:00:00,81.67470314665356,81.9664679828526,81.57744820125387,81.95674248831263,8397700.0,0.0,TestStrategy,500,737396.625,Broker,500,765822.9063521937,1011693.1338171316,BuySell,500,,,Trades - Net Profit/Loss,500,,,DrawDown,500,2.274395803997207,2.5562292369584454
501,,501,2019-12-04 10:30:00,81.30513435413475,81.67470314665356,81.09117347425546,81.59689919033381,10462200.0,0.0,TestStrategy,501,737397.4375,Broker,501,765822.9063521937,1010613.6039231952,BuySell,501,,,Trades - Net Profit/Loss,501,,,DrawDown,501,2.3786741741928656,2.5562292369584454
502,,502,2019-12-04 11:30:00,81.59689919033381,81.6941541357335,81.4121147940744,81.54827171763395,4711700.0,0.0,TestStrategy,502,737397.4791666666,Broker,502,765822.9063521937,1010467.7215050955,BuySell,502,,,Trades - Net Profit/Loss,502,,,DrawDown,502,2.392765845840942,2.5562292369584454
503,,503,2019-12-04 14:00:00,81.54827171763395,81.6941541357335,81.4412912776943,81.63580116849369,4509900.0,0.0,TestStrategy,503,737397.5833333334,Broker,503,765822.9063521937,1010730.3098576748,BuySell,503,,,Trades - Net Profit/Loss,503,,,DrawDown,503,2.3674008368744177,2.5562292369584454
504,,504,2019-12-04 15:00:00,81.63580116849369,81.81086007021311,81.61635017941376,81.76223259751326,6519000.0,0.0,TestStrategy,504,737397.625,Broker,504,765822.9063521937,1011109.6041447334,BuySell,504,,,Trades - Net Profit/Loss,504,,,DrawDown,504,2.330762490589468,2.5562292369584454
505,,505,2019-12-05 10:30:00,82.19015435727187,82.66670358973032,82.07344842279225,82.51109567709084,13277300.0,0.0,TestStrategy,505,737398.4375,Broker,505,765822.9063521937,1013356.1933834662,BuySell,505,,,Trades - Net Profit/Loss,505,,,DrawDown,505,2.113750747209299,2.5562292369584454
506,,506,2019-12-05 11:30:00,82.51109567709084,82.53054666617076,82.03454644463237,82.04427193917235,5827400.0,0.0,TestStrategy,506,737398.4791666666,Broker,506,765822.9063521937,1011955.7221697108,BuySell,506,,,Trades - Net Profit/Loss,506,,,DrawDown,506,2.249030795030694,2.5562292369584454
507,,507,2019-12-05 14:00:00,82.04427193917235,82.1804288627319,81.7816835865932,82.16097787365196,6263600.0,0.0,TestStrategy,507,737398.5833333334,Broker,507,765822.9063521937,1012305.8399731496,BuySell,507,,,Trades - Net Profit/Loss,507,,,DrawDown,507,2.2152107830753507,2.5562292369584454
508,,508,2019-12-05 15:00:00,82.16097787365196,82.47219369893095,82.151252379112,82.34576226991138,8885100.0,0.0,TestStrategy,508,737398.625,Broker,508,765822.9063521937,1012860.1931619279,BuySell,508,,,Trades - Net Profit/Loss,508,,,DrawDown,508,2.161662430812707,2.5562292369584454
509,,509,2019-12-06 10:30:00,82.56944864433063,82.61807611703048,82.19015435727187,82.35548776445134,9936800.0,0.0,TestStrategy,509,737399.4375,Broker,509,765822.9063521937,1012889.3696455477,BuySell,509,,,Trades - Net Profit/Loss,509,,,DrawDown,509,2.158844096483101,2.5562292369584454
510,,510,2019-12-06 11:30:00,82.34576226991138,82.37493875353128,82.01509545555244,82.08317391733222,4983100.0,0.0,TestStrategy,510,737399.4791666666,Broker,510,765822.9063521937,1012072.4281041904,BuySell,510,,,Trades - Net Profit/Loss,510,,,DrawDown,510,2.237757457712246,2.5562292369584454
511,,511,2019-12-06 14:00:00,82.08317391733222,82.22905633543174,82.04427193917235,82.04427193917235,4304700.0,0.0,TestStrategy,511,737399.5833333334,Broker,511,765822.9063521937,1011955.7221697108,BuySell,511,,,Trades - Net Profit/Loss,511,,,DrawDown,511,2.249030795030694,2.5562292369584454
512,,512,2019-12-06 15:00:00,82.06372292825228,82.41384073169114,82.03454644463237,82.41384073169114,7986200.0,0.0,TestStrategy,512,737399.625,Broker,512,765822.9063521937,1013064.4285472671,BuySell,512,,,Trades - Net Profit/Loss,512,,,DrawDown,512,2.1419340905054294,2.5562292369584454
513,,513,2019-12-09 10:30:00,82.43329172077108,82.55972314979067,81.81086007021311,81.91784051015276,12492300.0,0.0,TestStrategy,513,737402.4375,Broker,513,765822.9063521937,1011576.4278826519,BuySell,513,,,Trades - Net Profit/Loss,513,,,DrawDown,513,2.285669141315666,2.5562292369584454
514,,514,2019-12-09 11:30:00,81.9081150156128,82.03454644463237,81.25650688143492,81.29540885959479,13879100.0,0.0,TestStrategy,514,737402.4791666666,Broker,514,765822.9063521937,1009709.132930978,BuySell,514,,,Trades - Net Profit/Loss,514,,,DrawDown,514,2.4660425384108633,2.5562292369584454
